,temperature,humidity,CO2CosIRValue,CO2MG811Value,MOX1,MOX2,MOX3,MOX4,COValue
4592,20.120444444444445,56.62200000000001,46.82222222222222,522.9333333333333,555.2222222222222,750.0222222222222,698.9222222222222,655.3888888888889,98.43333333333334
1760,18.767222222222223,55.02477777777777,105.67777777777778,554.6555555555556,506.26666666666665,736.8111111111111,685.2,621.3555555555556,101.72222222222223
4406,20.621444444444446,53.18911111111112,66.02222222222223,518.7444444444444,537.2888888888889,751.0666666666667,697.2555555555556,658.0222222222222,100.28888888888889
298,18.308202247191012,52.97123595505617,111.01123595505618,596.0674157303371,449.39325842696627,727.314606741573,688.0674157303371,602.6516853932584,96.0
1340,18.936666666666667,56.16566666666667,109.93333333333334,554.2111111111111,492.4,712.3555555555556,665.3111111111111,592.8666666666667,121.82222222222222
2571,19.799111111111113,52.241888888888894,116.52222222222223,522.8555555555556,526.2888888888889,725.1333333333333,684.0555555555555,624.9111111111112,116.34444444444445
3201,17.491222222222223,51.16722222222222,109.5,508.0111111111111,549.1444444444444,726.5888888888888,687.0555555555555,630.2333333333333,109.52222222222223
3512,16.921444444444447,46.598777777777784,100.06666666666666,504.1222222222222,417.72222222222223,714.8555555555556,676.0666666666667,604.7333333333333,143.53333333333333
4600,19.98311111111111,57.28733333333333,43.666666666666664,523.5555555555555,555.8222222222222,749.3777777777777,698.5777777777778,656.0777777777778,92.58888888888889
3193,20.354777777777777,48.69466666666666,105.12222222222222,508.4888888888889,518.6222222222223,719.7777777777778,678.5666666666667,624.2,111.73333333333333
2253,18.892666666666667,52.00822222222222,76.44444444444444,538.9666666666667,480.8,719.8,670.6444444444444,595.0333333333333,138.94444444444446
1974,21.59488888888889,56.455555555555556,67.18888888888888,539.3,507.0444444444444,704.6555555555556,658.1111111111111,588.4222222222222,136.53333333333333
2254,18.58488888888889,49.60433333333334,62.3,544.3111111111111,524.5777777777778,747.1333333333333,705.8777777777777,639.4444444444445,109.82222222222222
3234,19.93766666666667,47.25266666666666,102.76666666666667,509.56666666666666,544.0666666666667,706.7444444444444,670.3666666666667,602.8222222222222,115.36666666666666
833,24.926444444444446,47.474,119.9,575.5777777777778,450.35555555555555,715.9111111111112,671.5666666666667,601.6222222222223,110.33333333333333
3501,15.585777777777778,45.225,68.0111111111111,515.4888888888889,596.3666666666667,759.8888888888889,725.4666666666667,677.8333333333334,92.83333333333333
2214,19.886111111111113,50.16511111111111,66.32222222222222,544.0222222222222,501.31111111111113,730.6777777777778,689.7,614.5222222222222,107.6
4223,20.408,57.45733333333333,68.67777777777778,497.8333333333333,541.2,710.3777777777777,671.5888888888888,621.2111111111111,105.21111111111111
376,17.723333333333333,55.24344444444444,121.11111111111111,590.2111111111111,501.1111111111111,743.1444444444444,702.2666666666667,632.8777777777777,99.47777777777777
1639,23.620444444444445,48.876444444444445,109.44444444444444,554.3333333333334,392.2111111111111,726.3111111111111,672.0888888888888,606.3666666666667,115.7
1522,21.035,54.09277777777778,109.92222222222222,549.8888888888889,503.5444444444444,721.6111111111111,666.6,604.6666666666666,103.9888888888889
3162,17.089777777777776,54.962888888888884,115.97777777777777,507.24444444444447,531.3888888888889,725.6777777777778,683.2777777777778,629.7111111111111,107.04444444444445
2139,22.24611111111111,57.340999999999994,117.67777777777778,527.4888888888889,427.4555555555556,629.3,588.3666666666667,491.5777777777778,143.62222222222223
3277,17.359555555555556,48.87511111111111,91.2,511.02222222222224,561.6666666666666,720.9666666666667,684.2555555555556,622.0,108.66666666666667
2792,22.386333333333333,46.208333333333336,107.38888888888889,514.5666666666667,470.6,697.0444444444445,652.4666666666667,586.7666666666667,138.24444444444444
3616,21.189444444444444,46.409444444444446,105.93333333333334,501.4555555555556,512.6222222222223,697.7,657.1222222222223,586.9222222222222,110.54444444444445
2383,19.988222222222223,58.60977777777778,169.7,513.2888888888889,497.97777777777776,688.9333333333333,641.8444444444444,571.1333333333333,149.45555555555555
3025,16.583444444444446,44.38466666666667,80.03333333333333,517.0555555555555,547.5333333333333,746.7444444444444,702.1222222222223,636.8888888888889,122.4
2087,22.750555555555554,53.32855555555555,68.15555555555555,533.2444444444444,471.97777777777776,694.1888888888889,647.3111111111111,577.5777777777778,139.01111111111112
1437,19.94911111111111,57.06266666666667,109.47777777777777,551.8444444444444,481.8666666666667,706.1333333333333,652.6777777777778,583.5777777777778,137.6888888888889
721,16.21377777777778,48.74966666666667,73.04444444444445,606.1111111111111,568.9,775.9666666666667,744.9333333333333,690.7777777777778,88.12222222222222
3008,17.819555555555556,48.41255555555556,109.06666666666666,509.9,518.7888888888889,724.0111111111111,684.4444444444445,620.3666666666667,112.93333333333334
4487,21.186222222222224,54.98222222222222,65.57777777777778,518.3555555555556,529.5777777777778,731.6222222222223,678.3888888888889,635.0444444444445,108.6
1626,19.09088888888889,52.192777777777785,91.62222222222222,555.5777777777778,485.25555555555553,718.0888888888888,640.4888888888889,578.8111111111111,121.77777777777777
3123,16.01388888888889,57.52488888888889,88.95555555555555,511.7888888888889,485.93333333333334,673.0777777777778,623.6888888888889,541.1777777777778,139.94444444444446
1766,18.335,55.90322222222222,104.65555555555555,554.4666666666667,508.8666666666667,724.3,660.0333333333333,594.4666666666667,99.16666666666667
3761,21.073666666666668,61.38055555555555,149.56666666666666,491.76666666666665,470.05555555555554,633.8,596.1666666666666,509.1333333333333,151.73333333333332
2925,17.221444444444444,49.416666666666664,107.66666666666667,513.3666666666667,530.2888888888889,725.9555555555555,682.2111111111111,622.1444444444444,118.1
177,19.60622222222222,54.961666666666666,117.0111111111111,598.6888888888889,490.5111111111111,736.9555555555555,696.1555555555556,616.4444444444445,102.9
4389,22.78511111111111,54.496,100.14444444444445,507.25555555555553,502.0888888888889,714.4,653.4666666666667,598.7777777777778,121.0
1330,19.790333333333333,55.11022222222222,126.85555555555555,546.5666666666667,466.84444444444443,689.7111111111111,632.1333333333333,556.6777777777778,153.0222222222222
2207,20.53411111111111,55.346000000000004,117.83333333333333,527.7333333333333,479.3888888888889,691.4555555555555,637.5111111111111,571.9222222222222,127.04444444444445
3248,16.647666666666666,50.18333333333333,101.73333333333333,509.77777777777777,552.5,728.3111111111111,689.6333333333333,630.2555555555556,108.15555555555555
144,18.162333333333336,45.90222222222222,61.34444444444444,629.5,598.8111111111111,792.0111111111111,763.2555555555556,710.9222222222222,79.97777777777777
4418,20.71611111111111,53.63688888888888,54.34444444444444,521.0777777777778,539.4777777777778,747.9111111111112,693.7888888888889,650.5,106.6
175,19.51222222222222,55.48522222222222,117.8,597.7444444444444,483.74444444444447,735.6888888888889,694.4,613.7111111111111,104.11111111111111
621,16.16433333333333,42.21077777777778,69.6,612.3444444444444,522.9333333333333,789.2777777777778,757.2222222222222,686.3555555555556,92.37777777777778
287,19.563555555555556,46.756,97.63333333333334,603.6444444444444,402.68888888888887,749.3777777777777,706.0222222222222,622.4111111111112,97.9
415,18.811444444444444,51.91955555555556,117.2,591.9555555555555,473.84444444444443,751.6,710.2111111111111,648.8666666666667,106.02222222222223
2524,19.074444444444445,52.42944444444444,110.92222222222222,525.0333333333333,539.2333333333333,733.2666666666667,693.0888888888888,635.1111111111111,109.64444444444445
45,19.059,48.208444444444446,77.96666666666667,621.0777777777778,527.8555555555556,777.4111111111112,740.6333333333333,680.7777777777778,103.14444444444445
4563,20.09477777777778,56.772555555555556,47.12222222222222,523.3222222222222,546.2222222222222,743.7,690.3222222222222,641.7888888888889,92.35555555555555
3768,20.424333333333333,59.25977777777778,124.6,495.25555555555553,494.0777777777778,667.6222222222223,628.4777777777778,549.1222222222223,131.23333333333332
4332,21.44511111111111,60.76044444444444,137.9,507.56666666666666,500.52222222222224,728.3777777777777,661.3444444444444,594.3777777777777,137.73333333333332
2057,19.756666666666664,53.863,58.78888888888889,540.8888888888889,531.2333333333333,739.3,692.3888888888889,645.9333333333333,101.82222222222222
4527,20.728444444444445,60.49355555555556,110.26666666666667,502.84444444444443,443.2111111111111,653.4888888888889,585.4222222222222,488.9111111111111,177.63333333333333
2946,20.12622222222222,49.29066666666667,114.55555555555556,511.4555555555556,482.94444444444446,703.1666666666666,662.3666666666667,597.1666666666666,131.54444444444445
4152,20.211222222222222,58.49066666666666,72.8,498.6111111111111,531.6222222222223,704.7777777777778,662.0,611.3666666666667,125.97777777777777
1815,19.95888888888889,57.67033333333333,112.97777777777777,546.8555555555556,483.76666666666665,733.7444444444444,685.5777777777778,625.5333333333333,97.25555555555556
3403,13.732333333333335,42.102111111111114,68.24444444444444,517.3888888888889,610.0222222222222,791.8,760.1333333333333,720.5,91.9888888888889
2628,18.680777777777777,54.365,113.75555555555556,522.4777777777778,522.1444444444444,729.3444444444444,687.9333333333333,630.4333333333333,102.87777777777778
3942,19.782888888888888,55.46522222222222,67.55555555555556,506.1666666666667,543.0777777777778,728.5555555555555,688.5222222222222,640.8333333333334,101.44444444444444
3063,16.04988888888889,53.242888888888885,117.03333333333333,507.6222222222222,527.3777777777777,722.1444444444444,676.5777777777778,613.8222222222222,115.3
2195,20.04711111111111,58.94577777777778,111.62222222222222,530.8444444444444,479.94444444444446,700.5222222222222,653.2444444444444,585.5111111111111,113.57777777777778
2147,20.833555555555556,59.321333333333335,118.92222222222222,528.4111111111112,456.7,647.6666666666666,606.6555555555556,517.1666666666666,126.33333333333333
1640,23.380111111111113,49.970777777777776,108.47777777777777,553.6777777777778,402.55555555555554,728.3111111111111,674.5444444444445,608.3666666666667,115.65555555555555
3163,16.87688888888889,54.46344444444445,112.63333333333334,508.24444444444447,534.3333333333334,725.1,683.4222222222222,628.6777777777778,106.54444444444445
3781,18.131555555555554,58.45066666666667,112.31111111111112,499.02222222222224,526.3888888888889,708.1888888888889,669.3444444444444,605.6111111111111,106.65555555555555
2433,18.94066666666667,56.22344444444444,111.0,526.0888888888888,523.6222222222223,703.1555555555556,666.2111111111111,588.4888888888889,113.77777777777777
1056,19.462555555555554,53.51611111111111,97.07777777777778,577.9555555555555,427.31111111111113,720.9888888888889,668.7333333333333,580.5888888888888,112.13333333333334
800,20.365666666666666,55.29622222222222,142.2,570.0,450.4111111111111,707.5333333333333,660.1555555555556,586.9111111111112,118.47777777777777
705,17.984222222222222,49.70422222222222,119.63333333333334,583.2,485.14444444444445,733.1111111111111,691.0333333333333,626.3222222222222,110.53333333333333
670,15.61411111111111,42.36688888888889,74.0111111111111,603.5777777777778,565.7777777777778,783.0777777777778,747.3666666666667,693.6444444444444,109.92222222222222
4409,20.41788888888889,52.99433333333333,61.233333333333334,520.0444444444445,540.5666666666667,753.4555555555555,699.8666666666667,658.6222222222223,102.14444444444445
3124,16.90877777777778,57.48188888888889,102.92222222222222,504.02222222222224,459.1222222222222,634.1444444444444,580.4555555555555,502.0777777777778,280.27777777777777
1514,22.871111111111112,52.83744444444444,111.72222222222223,547.8888888888889,470.44444444444446,695.5888888888888,625.8888888888889,567.5888888888888,114.37777777777778
149,18.81077777777778,46.12244444444445,63.72222222222222,627.1111111111111,587.3666666666667,783.4444444444445,752.4777777777778,697.1222222222223,77.34444444444445
596,23.328111111111113,44.977333333333334,109.45555555555555,589.9666666666667,483.96666666666664,728.2333333333333,687.5222222222222,613.2666666666667,110.24444444444444
2606,24.040111111111113,46.56944444444444,109.56666666666666,520.5111111111111,478.75555555555553,690.6111111111111,645.8222222222222,580.9222222222222,134.9111111111111
944,20.701666666666668,52.80433333333334,123.22222222222223,569.2,387.68888888888887,694.8333333333334,650.2666666666667,564.1333333333333,142.74444444444444
2123,23.138111111111108,55.18011111111111,130.77777777777777,526.5666666666667,448.3666666666667,667.1333333333333,614.6555555555556,543.0111111111111,130.38888888888889
683,20.983333333333334,44.03344444444445,106.1,586.6555555555556,488.44444444444446,726.7555555555556,686.0888888888888,614.2444444444444,121.56666666666666
4396,20.660666666666668,55.199888888888886,83.61111111111111,513.0444444444445,530.1666666666666,741.0777777777778,685.0,636.8888888888889,106.04444444444445
2313,19.614444444444445,55.044444444444444,70.33333333333333,540.8666666666667,491.1111111111111,727.1222222222223,684.9333333333333,624.7666666666667,88.42222222222222
1309,22.163666666666668,51.468222222222224,127.32222222222222,551.4555555555555,451.0888888888889,701.2444444444444,639.4666666666667,567.6777777777778,125.82222222222222
4347,20.69911111111111,57.83455555555555,125.17777777777778,511.1111111111111,531.7333333333333,743.6111111111111,684.1444444444444,627.9777777777778,109.76666666666667
1859,20.070888888888888,55.571000000000005,110.21111111111111,546.2,481.7111111111111,736.2666666666667,690.4,630.9555555555555,101.0
3319,14.491444444444445,48.63788888888889,70.06666666666666,516.1111111111111,559.2444444444444,747.8666666666667,714.8222222222222,659.0888888888888,123.44444444444444
4736,20.421444444444447,58.660555555555554,42.25555555555555,518.3555555555556,527.0444444444445,698.8444444444444,641.8,591.9666666666667,154.33333333333334
657,17.618,48.70577777777778,114.47777777777777,583.5222222222222,479.1666666666667,736.5222222222222,691.6111111111111,628.0555555555555,139.22222222222223
3505,16.31088888888889,42.98133333333333,59.388888888888886,517.8333333333334,603.8777777777777,769.6111111111111,739.6666666666666,692.5666666666667,81.44444444444444
3157,17.916555555555554,53.69511111111112,115.22222222222223,506.77777777777777,518.3444444444444,717.3444444444444,675.0222222222222,617.7333333333333,113.52222222222223
3921,19.790555555555557,55.359111111111105,74.2,505.1,543.4666666666667,725.3666666666667,684.9333333333333,636.1888888888889,105.97777777777777
3836,16.654777777777777,48.745111111111115,61.422222222222224,510.84444444444443,594.3444444444444,763.1888888888889,731.2888888888889,687.0555555555555,82.71111111111111
2406,18.70011111111111,56.66177777777778,81.57777777777778,537.0333333333333,516.7111111111111,731.6555555555556,690.6111111111111,626.4111111111112,105.66666666666667
4468,20.028555555555556,55.567,132.67777777777778,502.8,514.0,730.7111111111111,675.2888888888889,624.6555555555556,108.12222222222222
4589,20.06233333333333,57.117888888888885,47.93333333333333,523.0222222222222,550.8111111111111,746.9222222222222,695.3555555555556,650.5111111111111,99.4
561,18.437555555555555,53.86622222222222,135.2111111111111,583.7,480.18888888888887,734.9666666666667,694.4111111111112,623.4888888888889,100.08888888888889
4649,20.558777777777777,59.364666666666665,57.96666666666667,520.0666666666667,548.4333333333333,738.8777777777777,687.0222222222222,644.5555555555555,94.31111111111112
2369,23.66411111111111,55.961888888888886,311.31111111111113,491.1777777777778,454.5444444444444,640.3333333333334,592.5555555555555,516.6666666666666,217.12222222222223
322,19.119555555555557,52.98322222222222,124.55555555555556,589.2222222222222,445.4,740.1333333333333,699.3111111111111,622.7222222222222,98.78888888888889
2743,22.993111111111112,48.221000000000004,148.55555555555554,508.31111111111113,411.6666666666667,656.0555555555555,609.7,529.7777777777778,182.42222222222222
2883,16.281333333333333,45.12844444444444,67.6,526.0444444444445,591.5444444444445,770.1666666666666,737.2777777777778,684.2666666666667,86.22222222222223
308,23.572666666666667,46.342888888888886,151.22222222222223,578.7888888888889,455.4,701.5666666666667,661.1222222222223,564.9555555555555,112.1
3200,17.521555555555555,51.365,109.56666666666666,507.8888888888889,548.8888888888889,725.2444444444444,685.9444444444445,627.5555555555555,109.9888888888889
2676,19.803444444444445,53.681777777777775,158.1,508.3333333333333,469.24444444444447,681.6222222222223,632.5555555555555,565.3444444444444,163.2111111111111
718,18.160444444444444,44.56077777777777,82.13333333333334,600.1888888888889,453.7888888888889,763.6333333333333,724.6,666.5333333333333,98.78888888888889
586,18.177777777777777,48.903777777777776,95.31111111111112,599.8444444444444,470.3666666666667,753.4111111111112,712.3111111111111,642.8888888888889,90.14444444444445
787,23.243666666666666,50.45922222222222,137.75555555555556,570.7777777777778,415.97777777777776,691.8444444444444,640.1444444444444,563.3555555555556,145.07777777777778
538,22.588,46.29744444444445,174.57777777777778,569.5888888888888,394.0888888888889,710.7111111111111,665.9777777777778,591.0777777777778,123.95555555555555
3260,15.030999999999999,50.84444444444444,102.21111111111111,510.46666666666664,545.6666666666666,717.1111111111111,666.4333333333333,617.0666666666667,115.3
2235,21.706333333333333,54.226,97.72222222222223,532.9111111111112,463.34444444444443,697.2111111111111,651.9555555555555,584.5222222222222,109.74444444444444
3142,22.971555555555558,49.763111111111115,137.85555555555555,500.96666666666664,463.9222222222222,677.5666666666667,631.3333333333334,562.2777777777778,153.5888888888889
2318,23.139777777777777,50.05133333333333,96.68888888888888,531.5888888888888,478.64444444444445,690.6555555555556,633.9,572.0444444444445,112.0111111111111
3900,19.911555555555555,56.30766666666666,93.58888888888889,502.6333333333333,546.9555555555555,717.3777777777777,676.9,624.9666666666667,101.55555555555556
19,24.769444444444446,48.43266666666666,118.9888888888889,597.0666666666667,410.0111111111111,716.0,660.0,580.5555555555555,149.96666666666667
1034,22.411444444444445,52.726444444444446,143.03333333333333,560.4555555555555,333.06666666666666,670.5777777777778,604.9,524.8,151.5
1980,23.24133333333333,54.50555555555555,75.76666666666667,536.0888888888888,407.8222222222222,671.5555555555555,626.2666666666667,544.4666666666667,145.5
1126,24.713777777777782,49.64666666666666,139.32222222222222,556.9888888888889,422.1111111111111,678.5666666666667,608.6333333333333,540.7444444444444,145.11111111111111
1985,23.23833333333333,53.53866666666667,74.61111111111111,536.5,444.24444444444447,680.3555555555556,636.0777777777778,555.8,138.34444444444443
1164,23.21522222222222,52.45411111111111,120.7,561.6333333333333,479.5777777777778,690.9333333333333,627.9666666666667,557.9333333333333,125.71111111111111
438,19.041333333333334,47.38966666666666,100.31111111111112,601.0555555555555,541.1,761.2111111111111,724.5666666666667,664.3222222222222,87.95555555555555
2708,23.882555555555555,45.45066666666666,113.9888888888889,515.9777777777778,493.26666666666665,666.8,628.3888888888889,547.4222222222222,144.88888888888889
2288,20.293111111111113,54.242222222222225,104.53333333333333,530.8777777777777,501.27777777777777,713.4,669.0333333333333,598.1888888888889,102.84444444444445
1113,22.354666666666667,52.42077777777778,97.9888888888889,574.4333333333333,453.6,696.6777777777778,643.2888888888889,574.5222222222222,111.0
2858,20.756888888888888,47.657666666666664,112.0111111111111,511.81111111111113,502.6,707.1888888888889,665.5555555555555,600.8555555555556,128.01111111111112
1200,20.052888888888887,56.72722222222222,132.1888888888889,555.6333333333333,438.64444444444445,708.8555555555556,661.9,591.8777777777777,124.86666666666666
2420,23.75466666666667,48.757111111111115,106.93333333333334,526.1,507.0777777777778,680.8222222222222,641.4888888888889,560.8555555555556,131.63333333333333
4215,20.263,57.29600000000001,73.62222222222222,496.68888888888887,534.0777777777778,707.7555555555556,665.5777777777778,615.9666666666667,117.82222222222222
3606,21.38511111111111,46.23877777777778,116.71111111111111,500.0777777777778,508.44444444444446,708.0777777777778,656.4444444444445,604.5,108.9
1044,20.266666666666666,55.723555555555556,137.67777777777778,561.9666666666667,372.2,690.4222222222222,635.7111111111111,553.5,126.26666666666667
203,23.086555555555556,42.14955555555556,80.35555555555555,611.5666666666667,521.5777777777778,752.5222222222222,713.9555555555555,646.5444444444445,97.63333333333334
1933,23.393333333333334,51.473555555555556,115.31111111111112,538.5111111111111,468.1777777777778,700.0777777777778,648.2888888888889,584.2222222222222,160.5222222222222
1814,20.055555555555557,57.681444444444445,112.75555555555556,546.7333333333333,484.6222222222222,733.2888888888889,684.7222222222222,624.8222222222222,97.62222222222222
1162,22.52311111111111,51.077777777777776,113.08888888888889,565.1777777777778,490.84444444444443,706.1444444444444,639.3,576.8444444444444,125.23333333333333
1810,20.391222222222222,57.71111111111111,116.34444444444445,545.7888888888889,482.0777777777778,729.1666666666666,680.0333333333333,619.6444444444444,98.31111111111112
4222,20.187222222222225,57.265888888888895,69.31111111111112,497.7111111111111,539.7111111111111,712.3222222222222,671.6111111111111,620.0,114.18888888888888
945,20.482666666666667,52.937,122.71111111111111,570.1222222222223,392.68888888888887,699.0666666666667,654.3111111111111,569.2333333333333,140.22222222222223
3732,19.208777777777776,60.373555555555555,127.13333333333334,496.64444444444445,524.6333333333333,674.8777777777777,640.3777777777777,559.7777777777778,106.36666666666666
1817,19.720666666666666,57.965333333333334,114.37777777777778,546.7222222222222,486.6222222222222,735.2222222222222,686.9444444444445,627.5333333333333,97.42222222222222
4588,20.11888888888889,56.96544444444445,46.86666666666667,522.6,556.3,748.0444444444445,696.5333333333333,651.7888888888889,97.9888888888889
2126,24.135,52.98466666666666,121.25555555555556,528.3888888888889,456.6333333333333,674.4111111111112,622.9666666666667,553.1666666666666,130.42222222222222
4141,20.20422222222222,58.676,71.75555555555556,499.03333333333336,530.3555555555556,707.8444444444444,664.3666666666667,615.0777777777778,121.64444444444445
2927,15.222,43.659555555555556,69.06666666666666,525.6333333333333,603.7,781.1888888888889,747.3777777777777,706.8444444444444,97.93333333333334
4687,20.51868131868132,59.46626373626374,46.527472527472526,518.010989010989,527.5824175824176,696.0769230769231,636.0439560439561,587.4945054945055,163.92307692307693
1772,18.954333333333334,54.930777777777784,103.9888888888889,553.3333333333334,497.25555555555553,711.1222222222223,644.7111111111111,580.6444444444444,124.63333333333334
1722,18.164444444444445,52.94744444444445,105.8,553.7333333333333,501.85555555555555,742.8,689.3777777777777,634.6111111111111,100.81111111111112
2944,21.052333333333333,46.26777777777778,118.27777777777777,510.7888888888889,494.97777777777776,710.9111111111112,670.5111111111111,607.5,126.63333333333334
2689,17.915000000000003,44.025555555555556,66.96666666666667,533.0666666666667,580.1555555555556,769.3444444444444,734.6222222222223,679.6111111111111,115.34444444444445
625,16.37,41.894,67.31111111111112,613.7333333333333,578.9,792.0444444444445,762.5777777777778,707.6777777777778,81.03333333333333
4383,22.714222222222222,55.81722222222223,98.38888888888889,508.0444444444444,508.85555555555555,722.7777777777778,661.7222222222222,608.9888888888889,113.66666666666667
3158,17.749666666666666,53.85022222222223,116.11111111111111,507.05555555555554,522.2777777777778,719.3222222222222,677.3444444444444,621.3777777777777,111.97777777777777
2172,22.668333333333333,54.98822222222222,99.1,534.9888888888889,495.44444444444446,695.3444444444444,652.1666666666666,584.8222222222222,109.11111111111111
2111,19.097303370786516,60.57359550561798,40.71910112359551,543.943820224719,526.4719101123595,720.0786516853933,674.4719101123595,610.6179775280899,144.1123595505618
214,22.343222222222224,47.32511111111111,107.58888888888889,597.1555555555556,463.4555555555556,734.3777777777777,691.6333333333333,616.2333333333333,150.2888888888889
776,21.754597701149425,47.69172413793104,125.0919540229885,575.8620689655172,478.57471264367814,720.0574712643678,672.1264367816092,603.4367816091954,132.632183908046
915,18.482666666666667,52.19122222222222,88.22222222222223,591.3555555555556,532.1111111111111,757.0333333333333,719.6111111111111,654.1666666666666,94.44444444444444
1103,19.135444444444445,55.717888888888886,84.84444444444445,583.0333333333333,496.27777777777777,736.2777777777778,698.7222222222222,626.1333333333333,101.16666666666667
4599,20.120555555555555,57.166333333333334,44.63333333333333,523.8222222222222,557.2333333333333,749.9333333333333,699.1,656.9333333333333,93.35555555555555
2616,23.161555555555555,47.70366666666666,113.92222222222222,520.9555555555555,479.31111111111113,704.0444444444445,660.6222222222223,598.5333333333333,117.77777777777777
3569,21.86967032967033,44.53967032967033,117.42857142857143,499.95604395604397,518.8241758241758,701.9230769230769,660.9230769230769,598.8461538461538,125.23076923076923
196,18.68466666666667,46.309222222222225,75.46666666666667,616.7222222222222,499.3222222222222,752.8333333333334,708.7,638.7333333333333,126.05555555555556
2704,23.480555555555554,46.699888888888886,112.85555555555555,516.4888888888889,491.4,675.3888888888889,634.1111111111111,557.3,147.0222222222222
2019,18.426333333333336,57.84888888888889,25.144444444444446,556.4333333333333,553.9555555555555,752.0666666666667,714.2333333333333,653.8666666666667,84.46666666666667
2960,17.322777777777777,48.885555555555555,101.43333333333334,513.9666666666667,527.7444444444444,739.1777777777778,700.2666666666667,635.7444444444444,107.72222222222223
1479,20.214222222222222,57.35188888888889,128.94444444444446,547.7888888888889,458.9111111111111,714.2444444444444,674.3333333333334,601.6444444444444,113.06666666666666
1025,23.694,50.227444444444444,133.73333333333332,563.4888888888889,419.2111111111111,681.8,602.5222222222222,534.9222222222222,126.62222222222222
996,19.403666666666666,56.57899999999999,141.61111111111111,564.3111111111111,404.31111111111113,719.1888888888889,676.7888888888889,595.7222222222222,120.82222222222222
1052,19.844444444444445,50.870777777777775,95.52222222222223,578.3,447.3,720.6555555555556,665.7555555555556,586.4444444444445,123.26666666666667
3989,20.073555555555554,55.997888888888895,67.56666666666666,504.6333333333333,539.5666666666667,720.8222222222222,680.1888888888889,629.8777777777777,109.65555555555555
2294,19.42811111111111,55.19288888888889,102.73333333333333,531.6444444444444,515.9,727.6777777777778,683.4222222222222,621.9222222222222,97.76666666666667
96,19.69011111111111,49.45766666666666,87.08888888888889,613.2222222222222,522.7555555555556,760.5222222222222,719.9777777777778,658.3222222222222,91.6
1242,19.478666666666665,55.367888888888885,116.7,559.0222222222222,477.47777777777776,732.2777777777778,687.5777777777778,629.5333333333333,111.21111111111111
139,17.996666666666666,46.13144444444444,67.58888888888889,624.5444444444445,578.7222222222222,786.8111111111111,755.0222222222222,699.2333333333333,91.8
2843,21.166333333333334,44.97277777777778,102.03333333333333,514.4111111111112,472.7888888888889,708.6777777777778,662.9888888888889,598.1444444444444,137.3111111111111
3253,15.963777777777779,50.414,105.95555555555555,509.4111111111111,555.4777777777778,737.9333333333333,698.2333333333333,645.1222222222223,108.31111111111112
1212,23.391666666666666,51.95111111111112,163.11111111111111,547.0111111111111,437.5777777777778,706.7555555555556,662.7,596.2888888888889,112.4
1018,22.512888888888888,51.29677777777778,123.4888888888889,568.6444444444444,403.1111111111111,701.8777777777777,641.9,570.5777777777778,121.04444444444445
2684,19.394777777777776,53.196333333333335,147.0222222222222,510.6777777777778,478.65555555555557,676.7444444444444,627.3555555555556,552.5444444444445,170.3
4717,20.561999999999998,58.801,42.28888888888889,518.0666666666667,529.0777777777778,696.7555555555556,639.7777777777778,588.4333333333333,164.77777777777777
463,18.662444444444446,51.940000000000005,124.17777777777778,588.9888888888889,483.1222222222222,735.5111111111111,676.0666666666667,609.1777777777778,105.82222222222222
2059,19.50988888888889,54.652111111111104,54.455555555555556,541.0666666666667,519.9777777777778,717.5888888888888,663.8333333333334,608.5777777777778,124.5
1821,19.397111111111112,49.702444444444446,64.4888888888889,566.5,549.6555555555556,761.1666666666666,721.0444444444445,665.9666666666667,84.33333333333333
2344,20.237333333333332,59.181444444444445,283.5888888888889,493.6777777777778,476.9888888888889,641.0888888888888,590.0,511.26666666666665,205.8111111111111
807,19.181666666666665,56.224,140.65555555555557,573.0222222222222,469.03333333333336,721.5,675.1777777777778,606.2888888888889,109.3
1172,23.78777777777778,51.876666666666665,127.87777777777778,559.7111111111111,403.46666666666664,688.9111111111112,621.6666666666666,555.2888888888889,136.75555555555556
2310,19.424777777777777,53.676,76.73333333333333,538.5555555555555,535.1555555555556,735.1777777777778,695.9888888888889,631.6777777777778,88.8
2949,21.091666666666665,47.211,110.35555555555555,512.0777777777778,485.93333333333334,707.1777777777778,665.2666666666667,603.5555555555555,141.9
2250,19.55488888888889,56.605888888888884,103.5,531.8888888888889,455.3888888888889,683.8888888888889,627.0888888888888,568.8,124.82222222222222
1255,18.955777777777776,51.027111111111104,91.45555555555555,568.3333333333334,502.1222222222222,746.4888888888889,707.8444444444444,644.9222222222222,95.34444444444445
1867,19.38522222222222,54.29111111111111,103.07777777777778,548.8111111111111,480.53333333333336,722.7333333333333,668.1444444444444,608.2,124.25555555555556
1846,23.841868131868132,50.6667032967033,111.24175824175825,544.4395604395604,459.5824175824176,711.065934065934,663.5494505494505,599.8461538461538,119.51648351648352
150,19.459555555555553,47.29577777777778,72.64444444444445,620.7333333333333,557.3333333333334,771.4555555555555,737.5555555555555,677.3555555555556,80.6
2046,21.228777777777776,54.65555555555556,60.65555555555556,537.8666666666667,512.7444444444444,722.2555555555556,676.0444444444445,618.5111111111111,111.94444444444444
1238,19.878888888888888,55.373666666666665,118.0111111111111,558.3,468.97777777777776,728.7222222222222,683.8555555555556,624.8888888888889,113.5
